log_id,user_id,role,store_id_accessed,query_type,execution_time_ms,rows_returned,queries_in_last_60s,hour_of_day,day_of_week,is_anomaly,anomaly_type
328,10,support_staff,1,UPDATE_CUSTOMER,12,1,4,8.0,5.0,False,
329,20,support_staff,2,SELECT_CUSTOMER,32,5,5,8.0,5.0,False,
330,9,support_staff,1,SELECT_CUSTOMER,107,46,2,8.0,5.0,True,performance
331,4,auditor,1,SELECT_STAFF_ACTIVITY,151,28,4,8.0,5.0,False,
332,21,support_staff,2,SELECT_CUSTOMER,25,2,1,9.0,5.0,False,
333,7,billing_staff,1,INSERT_PAYMENT,20,1,2,9.0,5.0,False,
334,19,support_staff,2,UPDATE_CUSTOMER,13,1,4,9.0,5.0,False,
335,19,support_staff,2,SELECT_RENTAL_STATUS,43,17,14,10.0,5.0,False,
336,9,support_staff,1,UPDATE_CUSTOMER,14,1,3,10.0,5.0,False,
337,15,auditor,2,SELECT_STAFF_ACTIVITY,136,76,6,10.0,5.0,False,
338,22,admin,2,UPDATE_STAFF,17,1,9,10.0,5.0,False,
339,7,billing_staff,1,INSERT_PAYMENT,22,1,8,10.0,5.0,False,
340,17,billing_staff,2,SELECT_CUSTOMER,28,1,13,10.0,5.0,False,
341,2,analyst,1,SELECT_CUSTOMER_HISTORY,82,52,10,10.0,5.0,False,
342,8,support_staff,1,UPDATE_CUSTOMER,16,1,5,10.0,5.0,False,
343,15,auditor,2,SELECT_RENTAL_AUDIT,776,2450,13,10.0,5.0,True,performance
344,6,billing_staff,1,SELECT_PAYMENT,36,14,8,10.0,5.0,False,
345,17,billing_staff,2,SELECT_CUSTOMER,23,7,10,10.0,5.0,False,
346,2,analyst,1,SELECT_FILM_DETAILS,32,28,5,11.0,5.0,False,
347,12,manager,2,SELECT_INVENTORY,62,183,9,11.0,5.0,False,
348,4,auditor,1,SELECT_STAFF_ACTIVITY,150,28,9,11.0,5.0,False,
349,13,analyst,2,SELECT_FILM_DETAILS,30,7,6,11.0,5.0,False,
350,2,analyst,1,SELECT_RENTAL_SUMMARY,42,45,9,11.0,5.0,False,
351,10,support_staff,1,UPDATE_CUSTOMER,15,1,14,11.0,5.0,False,
352,11,admin,1,UPDATE_STAFF,20,1,7,11.0,5.0,False,
353,8,support_staff,1,SELECT_CUSTOMER,35,10,1,11.0,5.0,False,
354,5,billing_staff,1,INSERT_PAYMENT,17,1,10,11.0,5.0,False,
355,13,analyst,2,SELECT_RENTAL_SUMMARY,45,140,8,11.0,5.0,False,
356,2,analyst,1,SELECT_CUSTOMER_HISTORY,66,39,7,11.0,5.0,False,
357,7,billing_staff,1,SELECT_CUSTOMER,21,6,12,11.0,5.0,False,
358,21,support_staff,2,SELECT_CUSTOMER,33,1,10,12.0,5.0,False,
359,13,analyst,2,SELECT_FILM_DETAILS,31,12,14,12.0,5.0,False,
360,15,auditor,2,SELECT_RENTAL_AUDIT,167,143,5,13.0,5.0,False,
361,18,billing_staff,2,SELECT_CUSTOMER,24,2,11,13.0,5.0,False,
362,2,analyst,1,SELECT_FILM_DETAILS,126,413,3,13.0,5.0,True,performance
363,9,support_staff,1,UPDATE_CUSTOMER,13,1,14,13.0,5.0,False,
364,11,admin,1,UPDATE_STAFF,16,1,14,13.0,5.0,False,
365,10,support_staff,1,SELECT_RENTAL_STATUS,34,19,14,13.0,5.0,False,
366,9,support_staff,1,SELECT_RENTAL_STATUS,44,2,13,14.0,5.0,False,
367,12,manager,2,SELECT_REVENUE_REPORT,184,83,14,14.0,5.0,False,
368,3,analyst,1,SELECT_FILM_DETAILS,27,29,3,14.0,5.0,False,
369,20,support_staff,2,SELECT_RENTAL_STATUS,39,11,6,14.0,5.0,False,
370,21,support_staff,2,SELECT_CUSTOMER,35,6,7,14.0,5.0,False,
371,6,billing_staff,1,SELECT_CUSTOMER,25,5,9,14.0,5.0,False,
372,11,admin,1,UPDATE_STAFF,20,1,14,14.0,5.0,False,
373,12,manager,2,SELECT_REVENUE_REPORT,161,414,1,14.0,5.0,False,
374,19,support_staff,2,SELECT_CUSTOMER,25,8,11,14.0,5.0,False,
375,4,auditor,1,SELECT_STAFF_ACTIVITY,168,91,14,15.0,5.0,False,
376,13,analyst,2,SELECT_CUSTOMER_HISTORY,88,25,2,15.0,5.0,False,
377,10,support_staff,1,SELECT_CUSTOMER,26,9,13,15.0,5.0,False,
378,6,billing_staff,1,INSERT_PAYMENT,18,1,13,15.0,5.0,False,
379,6,billing_staff,1,SELECT_PAYMENT,46,10,3,15.0,5.0,False,
380,21,support_staff,2,UPDATE_CUSTOMER,13,1,14,15.0,5.0,False,
381,13,analyst,2,SELECT_RENTAL_SUMMARY,43,90,14,15.0,5.0,False,
382,15,auditor,2,SELECT_STAFF_ACTIVITY,137,77,1,15.0,5.0,False,
383,7,billing_staff,1,SELECT_PAYMENT,33,21,6,15.0,5.0,False,
384,5,billing_staff,1,INSERT_PAYMENT,23,1,10,16.0,5.0,False,
385,7,billing_staff,1,SELECT_PAYMENT,33,9,9,16.0,5.0,False,
386,22,admin,2,UPDATE_STAFF,21,1,8,16.0,5.0,False,
387,9,support_staff,1,UPDATE_CUSTOMER,17,1,12,17.0,5.0,False,
388,9,support_staff,1,UPDATE_CUSTOMER,14,1,14,17.0,5.0,False,
389,20,support_staff,2,SELECT_CUSTOMER,24,7,5,17.0,5.0,False,
390,21,support_staff,2,SELECT_RENTAL_STATUS,42,11,13,17.0,5.0,False,
391,4,auditor,1,SELECT_STAFF_ACTIVITY,153,17,13,17.0,5.0,False,
392,8,support_staff,1,SELECT_CUSTOMER,31,3,1,17.0,5.0,False,
393,4,auditor,1,SELECT_STAFF_ACTIVITY,149,64,8,17.0,5.0,False,
394,5,billing_staff,1,INSERT_PAYMENT,21,1,7,17.0,5.0,False,
395,14,analyst,2,SELECT_FILM_DETAILS,34,16,14,10.0,6.0,True,temporal
396,15,auditor,2,SELECT_ALL_PAYMENTS,285,183,13,13.0,6.0,True,temporal
397,18,billing_staff,2,SELECT_PAYMENT,42,4,6,2.0,0.0,True,temporal
398,14,analyst,2,SELECT_RENTAL_SUMMARY,54,172,12,2.0,0.0,True,temporal
399,19,support_staff,2,UPDATE_CUSTOMER,14,1,12,2.0,1.0,True,temporal
400,17,billing_staff,2,SELECT_CUSTOMER,26,8,12,8.0,1.0,False,
401,11,admin,1,SELECT_SYSTEM_LOGS,335,1351,7,8.0,1.0,False,
402,4,auditor,1,SELECT_RENTAL_AUDIT,566,2160,4,8.0,1.0,True,performance
403,16,billing_staff,2,SELECT_CUSTOMER,20,4,1,8.0,1.0,False,
404,13,analyst,2,SELECT_RENTAL_SUMMARY,194,1689,13,8.0,1.0,True,performance
405,1,manager,1,SELECT_STORE_SUMMARY,61,4,1,9.0,1.0,False,
406,18,billing_staff,2,SELECT_PAYMENT,33,7,6,9.0,1.0,False,
407,12,manager,2,SELECT_REVENUE_REPORT,215,448,4,9.0,1.0,False,
408,14,analyst,2,SELECT_CUSTOMER_HISTORY,68,13,1,9.0,1.0,False,
409,2,analyst,1,SELECT_FILM_DETAILS,29,37,10,9.0,1.0,False,
410,9,support_staff,1,SELECT_RENTAL_STATUS,41,8,6,9.0,1.0,False,
411,8,support_staff,1,SELECT_CUSTOMER,25,5,5,9.0,1.0,False,
412,19,support_staff,2,SELECT_RENTAL_STATUS,36,3,4,9.0,1.0,False,
413,10,support_staff,1,SELECT_CUSTOMER,34,9,7,10.0,1.0,False,
414,16,billing_staff,2,SELECT_CUSTOMER,23,4,3,10.0,1.0,False,
415,8,support_staff,1,UPDATE_CUSTOMER,12,1,11,10.0,1.0,False,
416,14,analyst,2,SELECT_CUSTOMER_HISTORY,88,16,3,10.0,1.0,False,
417,5,billing_staff,1,INSERT_PAYMENT,17,1,10,10.0,1.0,False,
418,5,billing_staff,1,SELECT_PAYMENT,42,7,14,10.0,1.0,False,
419,21,support_staff,2,SELECT_CUSTOMER,26,3,12,10.0,1.0,False,
420,17,billing_staff,2,SELECT_PAYMENT,44,7,14,10.0,1.0,False,
421,2,analyst,1,SELECT_FILM_DETAILS,29,35,8,10.0,1.0,False,
422,5,billing_staff,1,SELECT_PAYMENT,37,2,10,11.0,1.0,False,
423,18,billing_staff,2,SELECT_CUSTOMER,22,9,6,11.0,1.0,False,
424,8,support_staff,1,UPDATE_CUSTOMER,13,1,6,11.0,1.0,False,
425,7,billing_staff,1,INSERT_PAYMENT,23,1,14,11.0,1.0,False,
426,2,analyst,1,SELECT_RENTAL_SUMMARY,46,155,5,11.0,1.0,False,
427,15,auditor,2,SELECT_RENTAL_AUDIT,151,148,5,11.0,1.0,False,
428,18,billing_staff,2,SELECT_PAYMENT,42,1,1,11.0,1.0,False,
429,8,support_staff,1,SELECT_RENTAL_STATUS,44,13,9,11.0,1.0,False,
430,12,manager,2,SELECT_INVENTORY,62,152,3,11.0,1.0,False,
431,5,billing_staff,1,INSERT_PAYMENT,22,1,14,11.0,1.0,False,
432,10,support_staff,1,SELECT_CUSTOMER,25,6,11,11.0,1.0,False,
433,8,support_staff,1,UPDATE_CUSTOMER,14,1,4,11.0,1.0,False,
434,10,support_staff,1,SELECT_RENTAL_STATUS,39,15,2,11.0,1.0,False,
435,18,billing_staff,2,SELECT_PAYMENT,43,21,11,11.0,1.0,False,
436,22,admin,2,SELECT_ALL_TABLES,487,1589,12,11.0,1.0,False,
437,9,support_staff,1,SELECT_RENTAL_STATUS,34,14,7,11.0,1.0,False,
438,5,billing_staff,1,SELECT_CUSTOMER,26,7,13,11.0,1.0,False,
439,4,auditor,1,SELECT_STAFF_ACTIVITY,597,892,8,11.0,1.0,True,performance
440,10,support_staff,1,UPDATE_CUSTOMER,14,1,5,12.0,1.0,False,
441,12,manager,2,SELECT_INVENTORY,60,71,13,12.0,1.0,False,
442,3,analyst,1,SELECT_RENTAL_SUMMARY,49,83,8,12.0,1.0,False,
443,8,support_staff,2,UPDATE_CUSTOMER,12,1,12,12.0,1.0,True,security
444,16,billing_staff,2,INSERT_PAYMENT,20,1,13,13.0,1.0,False,
445,12,manager,2,SELECT_STORE_SUMMARY,49,4,4,13.0,1.0,False,
446,17,billing_staff,2,SELECT_CUSTOMER,23,1,4,13.0,1.0,False,
447,20,support_staff,2,UPDATE_CUSTOMER,17,1,7,13.0,1.0,False,
448,13,analyst,2,SELECT_RENTAL_SUMMARY,40,151,12,13.0,1.0,False,
449,17,billing_staff,2,INSERT_PAYMENT,16,1,5,13.0,1.0,False,
450,4,auditor,1,SELECT_STAFF_ACTIVITY,135,66,1,13.0,1.0,False,
451,15,auditor,2,SELECT_STAFF_ACTIVITY,158,75,2,13.0,1.0,False,
452,9,support_staff,1,UPDATE_CUSTOMER,16,1,3,14.0,1.0,False,
453,5,billing_staff,1,SELECT_PAYMENT,39,17,8,14.0,1.0,False,
454,11,admin,1,UPDATE_STAFF,22,1,9,14.0,1.0,False,
455,1,manager,1,SELECT_INVENTORY,69,174,6,14.0,1.0,False,
456,10,support_staff,1,SELECT_CUSTOMER,25,7,5,14.0,1.0,False,
457,7,billing_staff,1,SELECT_PAYMENT,40,29,3,15.0,1.0,False,
458,12,manager,2,SELECT_INVENTORY,58,197,8,15.0,1.0,False,
459,22,admin,2,SELECT_ALL_TABLES,577,533,7,15.0,1.0,False,
460,1,manager,1,SELECT_STORE_SUMMARY,67,5,6,15.0,1.0,False,
461,1,manager,1,SELECT_STORE_SUMMARY,66,5,8,15.0,1.0,False,
462,21,support_staff,2,UPDATE_CUSTOMER,15,1,7,15.0,1.0,False,
463,17,billing_staff,2,INSERT_PAYMENT,23,1,7,15.0,1.0,False,
464,17,billing_staff,2,SELECT_CUSTOMER,25,1,13,16.0,1.0,False,
465,15,auditor,2,SELECT_RENTAL_AUDIT,158,52,6,16.0,1.0,False,
466,4,auditor,1,SELECT_STAFF_ACTIVITY,158,17,1,16.0,1.0,False,
467,4,auditor,1,SELECT_ALL_PAYMENTS,254,771,4,16.0,1.0,False,
468,3,analyst,1,SELECT_FILM_DETAILS,29,16,9,16.0,1.0,False,
469,18,billing_staff,2,INSERT_PAYMENT,16,1,7,16.0,1.0,False,
470,16,billing_staff,2,INSERT_PAYMENT,19,1,8,16.0,1.0,False,
471,6,billing_staff,1,SELECT_CUSTOMER,28,3,3,16.0,1.0,False,
472,3,analyst,1,SELECT_CUSTOMER_HISTORY,73,49,9,16.0,1.0,False,
473,11,admin,1,SELECT_SYSTEM_LOGS,412,1211,8,17.0,1.0,False,
474,12,manager,2,SELECT_INVENTORY,80,183,11,17.0,1.0,False,
475,14,analyst,2,SELECT_FILM_DETAILS,28,15,3,17.0,1.0,False,
476,1,manager,1,SELECT_STORE_SUMMARY,274,20,13,17.0,1.0,True,performance
477,2,analyst,1,SELECT_RENTAL_SUMMARY,48,51,11,17.0,1.0,False,
478,13,analyst,2,SELECT_RENTAL_SUMMARY,54,110,13,3.0,2.0,True,temporal
479,15,auditor,2,SELECT_STAFF_ACTIVITY,175,13,13,8.0,2.0,False,
480,19,support_staff,2,SELECT_CUSTOMER,24,10,13,8.0,2.0,False,
481,7,billing_staff,1,SELECT_PAYMENT,43,22,12,8.0,2.0,False,
482,1,manager,1,SELECT_INVENTORY,82,35,11,8.0,2.0,False,
483,19,support_staff,2,UPDATE_CUSTOMER,15,1,7,8.0,2.0,False,
484,22,admin,2,UPDATE_STAFF,19,1,7,8.0,2.0,False,
485,9,support_staff,1,SELECT_CUSTOMER,28,7,13,9.0,2.0,False,
486,3,analyst,1,SELECT_FILM_DETAILS,27,16,3,9.0,2.0,False,
487,2,analyst,1,SELECT_FILM_DETAILS,29,12,3,9.0,2.0,False,
488,9,support_staff,1,SELECT_CUSTOMER,35,4,8,9.0,2.0,False,
489,8,support_staff,1,SELECT_CUSTOMER,24,10,4,9.0,2.0,False,
490,14,analyst,2,SELECT_FILM_DETAILS,24,50,7,9.0,2.0,False,
491,9,support_staff,1,SELECT_RENTAL_STATUS,35,10,1,9.0,2.0,False,
492,13,analyst,2,SELECT_CUSTOMER_HISTORY,78,59,5,10.0,2.0,False,
493,7,billing_staff,1,INSERT_PAYMENT,20,1,4,10.0,2.0,False,
494,10,support_staff,1,UPDATE_CUSTOMER,15,1,13,10.0,2.0,False,
495,12,manager,2,SELECT_STORE_SUMMARY,51,1,2,10.0,2.0,False,
496,20,support_staff,2,SELECT_CUSTOMER,32,5,9,10.0,2.0,False,
497,2,analyst,1,SELECT_RENTAL_SUMMARY,49,174,7,10.0,2.0,False,
498,13,analyst,2,SELECT_FILM_DETAILS,28,37,6,10.0,2.0,False,
499,6,billing_staff,1,SELECT_CUSTOMER,25,7,2,11.0,2.0,False,
500,8,support_staff,1,UPDATE_CUSTOMER,16,1,3,11.0,2.0,False,
501,16,billing_staff,2,INSERT_PAYMENT,18,1,7,11.0,2.0,False,
502,16,billing_staff,2,INSERT_PAYMENT,22,1,7,11.0,2.0,False,
503,6,billing_staff,1,SELECT_CUSTOMER,29,1,5,11.0,2.0,False,
504,6,billing_staff,1,SELECT_CUSTOMER,29,7,3,11.0,2.0,False,
505,3,analyst,1,SELECT_RENTAL_SUMMARY,51,72,1,11.0,2.0,False,
506,18,billing_staff,2,SELECT_CUSTOMER,20,10,11,11.0,2.0,False,
507,8,support_staff,1,SELECT_CUSTOMER,32,3,10,11.0,2.0,False,
508,16,billing_staff,2,SELECT_CUSTOMER,22,7,1,11.0,2.0,False,
509,14,analyst,2,SELECT_CUSTOMER_HISTORY,82,95,10,11.0,2.0,False,
510,18,billing_staff,2,INSERT_PAYMENT,22,1,4,11.0,2.0,False,
511,18,billing_staff,2,INSERT_PAYMENT,17,1,6,12.0,2.0,False,
512,6,billing_staff,1,SELECT_PAYMENT,35,25,13,12.0,2.0,False,
513,8,support_staff,1,UPDATE_CUSTOMER,15,1,9,12.0,2.0,False,
514,6,billing_staff,1,INSERT_PAYMENT,22,1,2,12.0,2.0,False,
515,15,auditor,2,SELECT_STAFF_ACTIVITY,174,50,12,12.0,2.0,False,
516,18,billing_staff,2,INSERT_PAYMENT,16,1,2,12.0,2.0,False,
517,1,manager,1,SELECT_REVENUE_REPORT,232,198,8,12.0,2.0,False,
518,6,billing_staff,1,SELECT_PAYMENT,42,5,14,12.0,2.0,False,
519,18,billing_staff,2,SELECT_PAYMENT,44,14,3,13.0,2.0,False,
520,10,support_staff,1,SELECT_RENTAL_STATUS,41,5,1,13.0,2.0,False,
521,11,admin,1,UPDATE_STAFF,19,1,9,13.0,2.0,False,
522,11,admin,1,SELECT_SYSTEM_LOGS,383,1066,9,13.0,2.0,False,
523,12,manager,2,SELECT_INVENTORY,83,22,10,13.0,2.0,False,
524,8,support_staff,1,SELECT_RENTAL_STATUS,35,15,6,13.0,2.0,False,
525,20,support_staff,2,SELECT_RENTAL_STATUS,32,17,3,14.0,2.0,False,
526,22,admin,2,UPDATE_STAFF,22,1,4,14.0,2.0,False,
527,9,support_staff,1,SELECT_RENTAL_STATUS,39,5,13,14.0,2.0,False,
528,5,billing_staff,1,SELECT_PAYMENT,46,28,2,14.0,2.0,False,
529,15,auditor,2,SELECT_ALL_PAYMENTS,356,442,12,14.0,2.0,False,
530,10,support_staff,1,SELECT_CUSTOMER,24,4,13,14.0,2.0,False,
531,4,auditor,1,SELECT_RENTAL_AUDIT,153,271,11,15.0,2.0,False,
532,20,support_staff,2,UPDATE_CUSTOMER,12,1,2,15.0,2.0,False,
533,5,billing_staff,1,SELECT_PAYMENT,41,10,7,15.0,2.0,False,
534,3,analyst,1,SELECT_CUSTOMER_HISTORY,94,48,10,15.0,2.0,False,
535,10,support_staff,1,UPDATE_CUSTOMER,16,1,6,15.0,2.0,False,
536,2,analyst,1,SELECT_CUSTOMER_HISTORY,88,71,2,15.0,2.0,False,
537,18,billing_staff,2,SELECT_PAYMENT,38,10,9,15.0,2.0,False,
538,3,analyst,1,SELECT_CUSTOMER_HISTORY,91,94,13,15.0,2.0,False,
539,4,auditor,1,SELECT_RENTAL_AUDIT,195,207,14,15.0,2.0,False,
540,15,auditor,2,SELECT_RENTAL_AUDIT,179,239,1,15.0,2.0,False,
541,18,billing_staff,2,SELECT_PAYMENT,34,25,13,16.0,2.0,False,
542,18,billing_staff,2,INSERT_PAYMENT,22,1,14,16.0,2.0,False,
543,20,support_staff,2,UPDATE_CUSTOMER,17,1,11,16.0,2.0,False,
544,6,billing_staff,1,SELECT_CUSTOMER,20,6,8,16.0,2.0,False,
545,9,support_staff,1,SELECT_CUSTOMER,26,10,13,16.0,2.0,False,
546,15,auditor,2,SELECT_ALL_PAYMENTS,344,221,13,16.0,2.0,False,
547,19,support_staff,2,UPDATE_CUSTOMER,16,1,12,16.0,2.0,False,
548,22,admin,2,SELECT_ALL_TABLES,413,4116,10,16.0,2.0,False,
549,18,billing_staff,2,SELECT_PAYMENT,47,6,9,16.0,2.0,False,
550,18,billing_staff,2,SELECT_CUSTOMER,23,3,13,16.0,2.0,False,
551,14,analyst,2,SELECT_RENTAL_SUMMARY,52,76,12,17.0,2.0,False,
552,9,support_staff,1,SELECT_CUSTOMER,35,9,8,17.0,2.0,False,
553,3,analyst,1,SELECT_CUSTOMER_HISTORY,87,48,14,0.0,3.0,True,temporal
554,20,support_staff,2,SELECT_CUSTOMER,25,10,5,8.0,3.0,False,
555,13,analyst,2,SELECT_RENTAL_SUMMARY,50,189,7,8.0,3.0,False,
556,7,billing_staff,1,SELECT_PAYMENT,34,6,1,8.0,3.0,False,
557,9,support_staff,1,SELECT_RENTAL_STATUS,33,15,3,8.0,3.0,False,
558,7,billing_staff,1,SELECT_CUSTOMER,22,8,12,8.0,3.0,False,
559,10,support_staff,1,SELECT_RENTAL_STATUS,42,15,8,9.0,3.0,False,
560,8,support_staff,1,SELECT_CUSTOMER,35,9,7,9.0,3.0,False,
561,7,billing_staff,1,SELECT_CUSTOMER,26,2,1,9.0,3.0,False,
562,15,auditor,2,SELECT_RENTAL_AUDIT,584,1405,10,9.0,3.0,True,performance
563,6,billing_staff,1,SELECT_PAYMENT,37,22,2,9.0,3.0,False,
564,4,auditor,1,SELECT_ALL_PAYMENTS,260,842,3,9.0,3.0,False,
565,3,analyst,1,SELECT_RENTAL_SUMMARY,53,193,9,10.0,3.0,False,
566,8,support_staff,1,UPDATE_CUSTOMER,13,1,1,10.0,3.0,False,
567,21,support_staff,2,UPDATE_CUSTOMER,15,1,7,10.0,3.0,False,
568,21,support_staff,2,UPDATE_CUSTOMER,16,1,4,10.0,3.0,False,
569,8,support_staff,1,SELECT_CUSTOMER,26,9,14,10.0,3.0,False,
570,20,support_staff,2,UPDATE_CUSTOMER,15,1,11,11.0,3.0,False,
571,3,analyst,1,SELECT_RENTAL_SUMMARY,51,160,7,11.0,3.0,False,
572,9,support_staff,1,SELECT_CUSTOMER,25,10,13,11.0,3.0,False,
573,22,admin,2,SELECT_SYSTEM_LOGS,475,1442,6,11.0,3.0,False,
574,5,billing_staff,1,SELECT_CUSTOMER,26,4,4,11.0,3.0,False,
575,22,admin,2,SELECT_ALL_TABLES,461,4736,2,11.0,3.0,False,
576,3,analyst,1,SELECT_FILM_DETAILS,31,34,9,11.0,3.0,False,
577,8,support_staff,1,UPDATE_CUSTOMER,61,2,2,11.0,3.0,True,performance
578,9,support_staff,1,UPDATE_CUSTOMER,17,1,11,12.0,3.0,False,
579,20,support_staff,2,SELECT_CUSTOMER,33,6,2,12.0,3.0,False,
580,7,billing_staff,1,SELECT_PAYMENT,43,29,3,12.0,3.0,False,
581,11,admin,2,SELECT_SYSTEM_LOGS,344,287,14,12.0,3.0,True,security
582,10,support_staff,1,UPDATE_CUSTOMER,16,1,14,12.0,3.0,False,
583,17,billing_staff,2,SELECT_CUSTOMER,25,4,5,12.0,3.0,False,
584,2,analyst,1,SELECT_CUSTOMER_HISTORY,94,75,12,12.0,3.0,False,
585,20,support_staff,2,SELECT_RENTAL_STATUS,43,4,12,12.0,3.0,False,
586,10,support_staff,1,SELECT_RENTAL_STATUS,41,14,1,12.0,3.0,False,
587,12,manager,2,SELECT_STORE_SUMMARY,58,5,4,12.0,3.0,False,
588,8,support_staff,1,SELECT_CUSTOMER,31,2,6,12.0,3.0,False,
589,6,billing_staff,1,SELECT_CUSTOMER,28,2,14,13.0,3.0,False,
590,12,manager,2,SELECT_STORE_SUMMARY,68,3,13,13.0,3.0,False,
591,4,auditor,1,SELECT_RENTAL_AUDIT,160,145,12,13.0,3.0,False,
592,17,billing_staff,2,INSERT_PAYMENT,23,1,11,13.0,3.0,False,
593,17,billing_staff,2,INSERT_PAYMENT,16,1,4,13.0,3.0,False,
594,9,support_staff,1,SELECT_RENTAL_STATUS,33,13,5,13.0,3.0,False,
595,17,billing_staff,2,SELECT_CUSTOMER,22,10,3,13.0,3.0,False,
596,5,billing_staff,1,SELECT_CUSTOMER,29,8,3,13.0,3.0,False,
597,17,billing_staff,2,INSERT_PAYMENT,18,1,8,13.0,3.0,False,
598,4,auditor,1,SELECT_ALL_PAYMENTS,332,747,12,14.0,3.0,False,
599,13,analyst,2,SELECT_FILM_DETAILS,30,15,13,14.0,3.0,False,
600,8,support_staff,1,SELECT_CUSTOMER,33,10,7,14.0,3.0,False,
601,10,support_staff,1,UPDATE_CUSTOMER,17,1,7,14.0,3.0,False,
602,11,admin,1,SELECT_ALL_TABLES,447,154,14,14.0,3.0,False,
603,15,auditor,2,SELECT_RENTAL_AUDIT,181,257,4,14.0,3.0,False,
604,13,analyst,2,SELECT_FILM_DETAILS,32,6,12,14.0,3.0,False,
605,5,billing_staff,1,INSERT_PAYMENT,20,1,5,14.0,3.0,False,
606,19,support_staff,2,SELECT_RENTAL_STATUS,35,12,3,14.0,3.0,False,
607,20,support_staff,2,UPDATE_CUSTOMER,15,1,13,15.0,3.0,False,
608,20,support_staff,2,SELECT_RENTAL_STATUS,36,19,3,15.0,3.0,False,
609,18,billing_staff,2,SELECT_PAYMENT,43,6,4,15.0,3.0,False,
610,16,billing_staff,2,SELECT_CUSTOMER,29,5,11,15.0,3.0,False,
611,11,admin,1,SELECT_SYSTEM_LOGS,448,1744,3,15.0,3.0,False,
612,13,analyst,2,SELECT_RENTAL_SUMMARY,54,149,9,15.0,3.0,False,
613,1,manager,1,SELECT_INVENTORY,67,146,10,15.0,3.0,False,
614,4,auditor,1,SELECT_RENTAL_AUDIT,163,268,8,15.0,3.0,False,
615,11,admin,1,SELECT_SYSTEM_LOGS,394,1677,5,15.0,3.0,False,
616,4,auditor,1,SELECT_STAFF_ACTIVITY,159,60,11,15.0,3.0,False,
617,7,billing_staff,1,SELECT_PAYMENT,33,24,7,15.0,3.0,False,
618,19,support_staff,2,SELECT_RENTAL_STATUS,41,7,8,15.0,3.0,False,
619,18,billing_staff,2,SELECT_PAYMENT,33,27,12,15.0,3.0,False,
620,5,billing_staff,1,INSERT_PAYMENT,21,1,13,15.0,3.0,False,
621,1,manager,1,SELECT_STORE_SUMMARY,56,4,5,16.0,3.0,False,
622,1,manager,1,SELECT_REVENUE_REPORT,197,165,12,16.0,3.0,False,
623,7,billing_staff,1,SELECT_CUSTOMER,26,1,7,16.0,3.0,False,
624,3,analyst,1,SELECT_CUSTOMER_HISTORY,70,14,2,16.0,3.0,False,
625,9,support_staff,1,UPDATE_CUSTOMER,17,1,5,16.0,3.0,False,
626,21,support_staff,2,SELECT_CUSTOMER,24,4,14,16.0,3.0,False,
627,9,support_staff,1,SELECT_CUSTOMER,31,10,7,16.0,3.0,False,
628,19,support_staff,2,SELECT_RENTAL_STATUS,41,2,14,16.0,3.0,False,
629,10,support_staff,1,UPDATE_CUSTOMER,12,1,11,17.0,3.0,False,
630,22,admin,2,UPDATE_STAFF,23,1,9,17.0,3.0,False,
631,17,billing_staff,2,SELECT_CUSTOMER,22,6,14,17.0,3.0,False,
632,1,manager,1,SELECT_REVENUE_REPORT,210,390,5,17.0,3.0,False,
633,15,auditor,2,SELECT_RENTAL_AUDIT,162,65,12,17.0,3.0,False,
634,20,support_staff,2,SELECT_RENTAL_STATUS,34,2,14,17.0,3.0,False,
635,11,admin,1,UPDATE_STAFF,18,1,4,17.0,3.0,False,
636,6,billing_staff,1,SELECT_CUSTOMER,24,3,9,17.0,3.0,False,
637,12,manager,2,SELECT_STORE_SUMMARY,71,4,1,17.0,3.0,False,
638,1,manager,1,SELECT_REVENUE_REPORT,174,499,14,17.0,3.0,False,
639,1,manager,1,SELECT_INVENTORY,61,188,7,17.0,3.0,False,
640,14,analyst,2,SELECT_CUSTOMER_HISTORY,69,99,7,8.0,4.0,False,
641,20,support_staff,2,SELECT_RENTAL_STATUS,43,19,12,8.0,4.0,False,
642,7,billing_staff,1,SELECT_CUSTOMER,29,9,5,8.0,4.0,False,
643,8,support_staff,1,SELECT_CUSTOMER,30,3,1,8.0,4.0,False,
644,8,support_staff,1,SELECT_CUSTOMER,26,4,14,8.0,4.0,False,
645,22,admin,2,UPDATE_STAFF,21,1,6,8.0,4.0,False,
646,1,manager,1,SELECT_REVENUE_REPORT,190,157,14,9.0,4.0,False,
647,20,support_staff,2,SELECT_CUSTOMER,129,70,4,9.0,4.0,True,performance
648,17,billing_staff,2,SELECT_PAYMENT,44,23,9,9.0,4.0,False,
649,6,billing_staff,1,SELECT_PAYMENT,35,10,5,9.0,4.0,False,
650,4,auditor,1,SELECT_RENTAL_AUDIT,182,290,6,9.0,4.0,False,
651,6,billing_staff,1,SELECT_CUSTOMER,26,2,7,9.0,4.0,False,
652,2,analyst,1,SELECT_FILM_DETAILS,24,48,6,9.0,4.0,False,
653,5,billing_staff,1,INSERT_PAYMENT,23,1,9,10.0,4.0,False,
654,5,billing_staff,1,SELECT_PAYMENT,41,10,3,10.0,4.0,False,
655,15,auditor,2,SELECT_STAFF_ACTIVITY,172,13,2,10.0,4.0,False,
656,4,auditor,1,SELECT_STAFF_ACTIVITY,172,68,2,10.0,4.0,False,
